encounter_timestamp,park_area_id,park_district,park_borough,patroncount,in_playground,action_taken,amenity
03/26/2020 02:32:43 PM,Q099-ZN06,Q-15,Queens,25,false,Approached the crowd; they ignored the employee,
03/26/2020 02:28:26 PM,M029-01,M-12,Manhattan,15,true,Did not approach the crowd; the crowd remains,
03/26/2020 02:27:53 PM,Q099-ZN10,Q-15,Queens,20,false,Did not approach the crowd; the crowd remains,
03/26/2020 02:26:15 PM,B007,B-11,Brooklyn,50,false,Approached the crowd; they ignored the employee,
03/26/2020 02:25:42 PM,B197,B-15,Brooklyn,10,true,Approached the crowd; they ignored the employee,
03/26/2020 02:22:13 PM,Q099-ZN15,Q-15,Queens,11,false,Did not approach the crowd; the crowd remains,
03/26/2020 02:21:48 PM,B251,B-15,Brooklyn,100,false,Did not approach the crowd; the crowd remains,
03/26/2020 02:20:54 PM,B209,B-15,Brooklyn,15,true,Approached the crowd; they ignored the employee,
03/26/2020 02:20:12 PM,X041,X-01,Bronx,11,true,Approached the crowd; they ignored the employee,
03/26/2020 02:20:11 PM,B109,B-15,Brooklyn,30,false,Approached the crowd; they ignored the employee,
03/26/2020 02:19:54 PM,Q348,Q-06,Queens,8,true,Did not approach the crowd; the crowd remains,
03/26/2020 02:19:27 PM,B100,B-11,Brooklyn,30,true,Approached the crowd; they ignored the employee,
03/26/2020 02:18:20 PM,Q377,Q-06,Queens,6,true,Did not approach the crowd; the crowd remains,
03/26/2020 02:13:39 PM,R144,R-01,Staten Island,3,true,Did not approach the crowd; the crowd remains,
03/26/2020 02:12:57 PM,R059,R-01,Staten Island,7,false,Did not approach the crowd; the crowd remains,
03/26/2020 02:12:36 PM,R005-ZN03,R-01,Staten Island,6,false,Approached the crowd; they complied with instructions,
03/26/2020 02:11:34 PM,R042,R-01,Staten Island,2,true,Did not approach the crowd; the crowd remains,
03/26/2020 02:10:58 PM,R035,R-01,Staten Island,4,true,Did not approach the crowd; the crowd remains,
03/26/2020 02:10:21 PM,R028,R-01,Staten Island,16,false,Did not approach the crowd; the crowd remains,
03/26/2020 01:58:10 PM,Q163-ZN06A,Q-14,Queens,2,false,Did not approach the crowd; the crowd remains,
03/26/2020 01:58:00 PM,Q391,Q-08,Queens,6,true,Did not approach the crowd; the crowd remains,
03/26/2020 01:56:03 PM,M037-ZN04,M-12A,Manhattan,6,true,Did not approach the crowd; the crowd remains,
03/26/2020 01:55:37 PM,M037-ZN01,M-12A,Manhattan,8,false,Approached the crowd; they complied with instructions,
03/26/2020 01:52:19 PM,Q207,Q-06,Queens,25,false,Did not approach the crowd; the crowd remains,
03/26/2020 01:51:19 PM,M105-02,M-03,Manhattan,15,true,Approached the crowd; they ignored the employee,
03/26/2020 01:49:32 PM,Q085,Q-03,Queens,4,true,Approached the crowd; they ignored the employee,
03/26/2020 01:44:13 PM,R075A,R-02,Staten Island,15,false,Approached the crowd; they ignored the employee,
03/26/2020 01:24:35 PM,Q026,Q-04,Queens,5,true,Did not approach the crowd; the crowd remains,
03/26/2020 01:22:19 PM,Q436,Q-01,Queens,11,true,Approached the crowd; they ignored the employee,
03/26/2020 01:16:05 PM,M029-01,M-12,Manhattan,10,true,Approached the crowd; they ignored the employee,
03/26/2020 01:09:28 PM,M029,M-12,Manhattan,8,true,Approached the crowd; they ignored the employee,
03/26/2020 12:59:04 PM,Q067A,Q-02,Queens,20,false,Did not approach the crowd; the crowd remains,
03/26/2020 12:58:22 PM,B324,B-18,Brooklyn,5,false,Approached the crowd; they complied with instructions,
03/26/2020 12:58:13 PM,Q106,Q-12,Queens,8,true,Approached the crowd; they ignored the employee,
03/26/2020 12:47:09 PM,R065-ZN08,R-02,Staten Island,30,false,Did not approach the crowd; the crowd remains,
03/26/2020 12:46:10 PM,Q141,Q-02,Queens,17,true,Approached the crowd; they ignored the employee,
03/26/2020 12:45:49 PM,R065-01,R-02,Staten Island,12,true,Did not approach the crowd; the crowd remains,
03/26/2020 12:31:13 PM,Q021,Q-08,Queens,8,false,Did not approach the crowd; the crowd remains,
03/26/2020 12:30:34 PM,Q476,Q-07,Queens,2,false,Did not approach the crowd; the crowd remains,
03/26/2020 12:25:29 PM,Q004-ZN02,Q-01,Queens,8,true,Approached the crowd; they ignored the employee,
03/26/2020 12:25:08 PM,Q004-01,Q-01,Queens,6,true,Approached the crowd; they ignored the employee,
03/26/2020 12:25:05 PM,Q471-ZN02,Q-02,Queens,25,false,Did not approach the crowd; the crowd remains,
03/26/2020 12:24:47 PM,Q004-ZN01,Q-01,Queens,30,true,Approached the crowd; they ignored the employee,
03/26/2020 12:23:49 PM,Q471-01,Q-02,Queens,5,true,Approached the crowd; they ignored the employee,
03/26/2020 12:22:12 PM,Q004A,Q-01,Queens,22,true,Approached the crowd; they ignored the employee,
03/26/2020 12:20:16 PM,M105,M-03,Manhattan,10,false,Approached the crowd; they ignored the employee,
03/26/2020 12:17:10 PM,Q395,Q-01,Queens,12,true,Did not approach the crowd; the crowd remains,
03/26/2020 12:16:08 PM,Q024,Q-07,Queens,6,false,Did not approach the crowd; the crowd remains,
03/26/2020 12:14:40 PM,M105,M-03,Manhattan,5,false,Did not approach the crowd; the crowd remains,
03/26/2020 12:13:43 PM,M105,M-03,Manhattan,7,false,Did not approach the crowd; the crowd remains,
03/26/2020 12:13:29 PM,Q332,Q-01,Queens,12,true,Did not approach the crowd; the crowd remains,
03/26/2020 12:08:36 PM,Q004-ZN01,Q-01,Queens,50,false,Did not approach the crowd; the crowd remains,
03/26/2020 12:08:30 PM,Q385,Q-01,Queens,12,true,Did not approach the crowd; the crowd remains,
03/26/2020 12:05:41 PM,Q300-03,Q-07,Queens,6,true,Did not approach the crowd; the crowd remains,
03/26/2020 11:58:58 AM,Q006-01,Q-07,Queens,5,false,Did not approach the crowd; the crowd remains,
03/26/2020 11:52:42 AM,B130,B-07,Brooklyn,6,true,Approached the crowd; they ignored the employee,
03/26/2020 11:50:46 AM,Q044,Q-02,Queens,10,true,Did not approach the crowd; the crowd remains,
03/26/2020 11:47:15 AM,Q006,Q-07,Queens,30,false,Did not approach the crowd; the crowd remains,
03/26/2020 11:42:44 AM,Q031,Q-02,Queens,15,true,Did not approach the crowd; the crowd remains,
03/26/2020 11:42:36 AM,Q086,Q-07,Queens,8,false,Did not approach the crowd; the crowd remains,
03/26/2020 11:37:46 AM,Q015-ZN04,Q-16,Queens,20,false,Did not approach the crowd; the crowd remains,
03/26/2020 11:37:23 AM,Q020-ZN04,Q-05A,Queens,20,false,Did not approach the crowd; the crowd remains,
03/26/2020 11:25:59 AM,B169A,B-13,Brooklyn,10,false,Approached the crowd; they ignored the employee,
03/26/2020 11:23:19 AM,B022,B-01,Brooklyn,50,true,Did not approach the crowd; the crowd remains,
03/26/2020 10:59:30 AM,M144-01,M-03,Manhattan,12,true,Approached the crowd; they ignored the employee,
03/26/2020 10:59:06 AM,R046-ZN01,R-02B,Staten Island,5,false,Approached the crowd; they ignored the employee,
03/26/2020 10:58:50 AM,Q126,Q-07,Queens,5,false,Approached the crowd; they ignored the employee,
03/26/2020 10:43:05 AM,R012,R-01,Staten Island,0,false,Did not approach the crowd; the crowd remains,
03/26/2020 10:42:32 AM,R045,R-02,Staten Island,23,true,Approached the crowd; they ignored the employee,
03/26/2020 10:42:31 AM,R117,R-01,Staten Island,4,false,Did not approach the crowd; the crowd remains,
03/26/2020 10:41:25 AM,R042,R-01,Staten Island,4,true,Did not approach the crowd; the crowd remains,
03/26/2020 10:40:12 AM,R035,R-01,Staten Island,4,true,Did not approach the crowd; the crowd remains,
03/26/2020 10:39:40 AM,Q340,Q-02,Queens,15,true,Did not approach the crowd; the crowd remains,
03/26/2020 10:39:37 AM,R028,R-01,Staten Island,16,false,Did not approach the crowd; the crowd remains,
03/26/2020 10:39:16 AM,M144,M-03,Manhattan,15,false,Approached the crowd; they ignored the employee,
03/26/2020 10:38:26 AM,M105-08,M-03,Manhattan,5,true,Approached the crowd; they complied with instructions,
03/26/2020 10:21:00 AM,Q401,Q-06,Queens,5,true,Approached the crowd; they ignored the employee,
03/26/2020 10:09:33 AM,R045,R-02,Staten Island,10,false,Did not approach the crowd; the crowd remains,
03/26/2020 09:53:48 AM,X255,X-02,Bronx,10,false,Approached the crowd; they ignored the employee,
03/26/2020 09:27:07 AM,Q098,Q-04,Queens,6,true,Approached the crowd; they ignored the employee,
03/26/2020 09:17:47 AM,Q004-ZN01,Q-01,Queens,30,false,Did not approach the crowd; the crowd remains,
03/26/2020 09:17:08 AM,M186,M-10,Manhattan,4,true,Did not approach the crowd; the crowd remains,
03/26/2020 09:15:22 AM,Q002,Q-05,Queens,25,false,Approached the crowd; they complied with instructions,
03/26/2020 09:04:01 AM,M200A,M-07,Manhattan,5,false,Did not approach the crowd; the crowd remains,
03/26/2020 09:01:39 AM,Q021,Q-08,Queens,4,false,Approached the crowd; they ignored the employee,
03/26/2020 08:49:51 AM,R170,R-01,Staten Island,11,false,Did not approach the crowd; the crowd remains,
03/26/2020 08:48:50 AM,R024,R-01,Staten Island,9,false,Did not approach the crowd; the crowd remains,
03/26/2020 08:48:11 AM,RZ125,R-01,Staten Island,4,false,Did not approach the crowd; the crowd remains,
03/26/2020 08:46:45 AM,R111,R-01,Staten Island,4,true,Did not approach the crowd; the crowd remains,
03/26/2020 08:37:13 AM,Q300-ZN02,Q-07,Queens,20,false,Did not approach the crowd; the crowd remains,
03/26/2020 08:13:48 AM,M244,M-07,Manhattan,5,false,Did not approach the crowd; the crowd remains,
03/26/2020 08:13:23 AM,M229,M-07,Manhattan,5,false,Did not approach the crowd; the crowd remains,
03/26/2020 08:12:47 AM,M200,M-07,Manhattan,5,false,Did not approach the crowd; the crowd remains,
03/26/2020 08:06:42 AM,R030-099,R-02,Staten Island,7,false,Did not approach the crowd; the crowd remains,
03/26/2020 08:04:11 AM,X042,X-06,Bronx,6,false,Approached the crowd; they ignored the employee,
03/26/2020 07:54:47 AM,R037,R-01,Staten Island,0,false,Did not approach the crowd; the crowd remains,
03/26/2020 07:21:35 AM,Q102-ZN01,Q-05,Queens,20,false,Approached the crowd; they ignored the employee,
03/26/2020 05:57:53 AM,M029-01,M-12,Manhattan,12,true,Approached the crowd; they ignored the employee,
03/26/2020 05:57:05 AM,M009,M-12,Manhattan,10,true,Approached the crowd; they complied with instructions,
03/26/2020 05:56:31 AM,M029-02,M-12,Manhattan,15,true,Approached the crowd; they ignored the employee,
03/26/2020 05:55:47 AM,M037-ZN03,M-12A,Manhattan,15,true,Approached the crowd; they ignored the employee,
03/26/2020 05:54:43 AM,M037-08,M-12A,Manhattan,5,true,Approached the crowd; they complied with instructions,
03/26/2020 05:54:08 AM,M042-ZN01,M-12,Manhattan,7,false,Approached the crowd; they ignored the employee,
03/26/2020 05:53:01 AM,M037-ZN04,M-12A,Manhattan,5,false,Approached the crowd; they ignored the employee,
03/26/2020 05:52:07 AM,M037-04,M-12A,Manhattan,15,true,Approached the crowd; they ignored the employee,
03/25/2020 05:53:38 PM,Q099-ZN09,Q-15,Queens,3,false,Approached the crowd; they ignored the employee,
03/25/2020 05:52:08 PM,Q099-20,Q-15,Queens,3,true,Did not approach the crowd; the crowd remains,
03/25/2020 05:44:54 PM,Q015-02,Q-16,Queens,4,false,Did not approach the crowd; the crowd remains,
03/25/2020 05:44:23 PM,Q015,Q-16,Queens,7,false,Approached the crowd; they ignored the employee,
03/25/2020 05:20:17 PM,Q099-ZN06,Q-15,Queens,6,false,Approached the crowd; they ignored the employee,
03/25/2020 05:05:47 PM,Q024,Q-07,Queens,6,false,Did not approach the crowd; the crowd remains,
03/25/2020 04:58:29 PM,Q024,Q-07,Queens,5,false,Did not approach the crowd; the crowd remains,
03/25/2020 04:48:57 PM,Q211,Q-07,Queens,5,false,Did not approach the crowd; the crowd remains,
03/25/2020 04:11:28 PM,Q001-ZN04,Q-07A,Queens,14,true,Approached the crowd; they ignored the employee,
03/25/2020 03:35:22 PM,M229,M-07,Manhattan,8,true,Did not approach the crowd; the crowd remains,
03/25/2020 02:57:40 PM,M105-08,M-03,Manhattan,7,false,Approached the crowd; they complied with instructions,
03/25/2020 02:53:30 PM,M017,M-03,Manhattan,10,false,Approached the crowd; they complied with instructions,
03/25/2020 02:45:48 PM,M105-02,M-03,Manhattan,15,false,Approached the crowd; they ignored the employee,
03/25/2020 02:16:04 PM,M029-02,M-12,Manhattan,8,true,Approached the crowd; they ignored the employee,
03/25/2020 02:15:50 PM,R067,R-02,Staten Island,4,true,Approached the crowd; they ignored the employee,
03/25/2020 02:12:29 PM,Q015-02,Q-16,Queens,3,true,Did not approach the crowd; the crowd remains,
03/25/2020 02:09:55 PM,R064,R-02,Staten Island,4,true,Approached the crowd; they ignored the employee,
03/25/2020 01:41:12 PM,R005-15,R-01,Staten Island,22,true,Approached the crowd; they ignored the employee,
03/25/2020 01:13:08 PM,R022-ZN02,R-01,Staten Island,2,false,Did not approach the crowd; the crowd remains,
03/25/2020 11:31:49 AM,R012,R-01,Staten Island,2,true,Approached the crowd; they complied with instructions,
03/25/2020 11:31:08 AM,R005-ZN01,R-01,Staten Island,7,false,Approached the crowd; they complied with instructions,
03/25/2020 11:24:16 AM,R005-ZN01,R-01,Staten Island,2,false,Did not approach the crowd; the crowd remains,
03/25/2020 11:06:58 AM,B022,B-01,Brooklyn,75,true,Did not approach the crowd; the crowd remains,
03/25/2020 11:02:16 AM,R005-15,R-01,Staten Island,2,true,Did not approach the crowd; the crowd remains,
03/25/2020 10:58:02 AM,R005-01,R-01,Staten Island,10,true,Did not approach the crowd; the crowd remains,
03/25/2020 10:54:28 AM,R005-ZN01,R-01,Staten Island,10,false,Did not approach the crowd; the crowd remains,
03/25/2020 10:49:53 AM,R005,R-01,Staten Island,6,false,Did not approach the crowd; the crowd remains,
03/25/2020 10:49:03 AM,R045-01,R-02,Staten Island,8,true,Approached the crowd; they ignored the employee,
03/25/2020 10:44:20 AM,R030-099,R-02,Staten Island,18,false,Approached the crowd; they ignored the employee,
03/25/2020 08:07:40 AM,M108T01,M-15,Manhattan,17,true,Approached the crowd; they complied with instructions,
07/09/2020 04:33:36 PM,B018,B-18,Brooklyn,100,false,Approached the crowd; they ignored the employee,Bench/sitting area
07/09/2020 11:46:02 AM,X113,X-02,Bronx,20,true,Approached the crowd; they ignored the employee,Playground
07/10/2020 09:14:59 PM,B210I,B-07,Brooklyn,12,true,Approached the crowd; they ignored the employee,Baseball field
07/11/2020 05:11:45 PM,X255,X-02,Bronx,200,false,Approached the crowd; they ignored the employee,Walking path
07/12/2020 10:45:10 AM,M029-01,M-12,Manhattan,40,true,Did not approach the crowd; the crowd remains,Playground
07/14/2020 12:31:33 PM,B114,B-01,Brooklyn,25,true,Did not approach the crowd; the crowd remains,Open field/multi-purpose play area
07/14/2020 11:48:59 AM,B127,B-01,Brooklyn,5,false,Did not approach the crowd; the crowd remains,Skate Park
07/14/2020 11:08:32 AM,B329-01,B-18,Brooklyn,100,true,Approached the crowd; they ignored the employee,Playground
07/14/2020 11:00:53 AM,B016,B-04,Brooklyn,25,false,Did not approach the crowd; the crowd remains,Open field/multi-purpose play area
07/14/2020 10:00:38 AM,B529,B-01,Brooklyn,15,false,Did not approach the crowd; the crowd remains,Open field/multi-purpose play area
07/15/2020 01:23:32 PM,M029-01,M-12,Manhattan,15,true,Did not approach the crowd; the crowd remains,Adult fitness equipment
07/16/2020 11:38:00 AM,R046-06,R-02B,Staten Island,20,true,Did not approach the crowd; the crowd remains,Basketball court
07/23/2020 11:50:51 AM,M089,M-05,Manhattan,8,false,Did not approach the crowd; the crowd remains,Bench/sitting area
07/24/2020 11:34:22 AM,M089,M-05,Manhattan,5,false,Approached the crowd; they ignored the employee,Bench/sitting area
07/26/2020 04:06:56 PM,M011,M-04,Manhattan,3,false,Did not approach the crowd; the crowd remains,Adult fitness equipment
08/03/2020 07:31:01 PM,M011,M-04,Manhattan,120,false,Did not approach the crowd; the crowd remains,Soccer field
08/03/2020 07:27:33 PM,M011,M-04,Manhattan,16,false,Did not approach the crowd; the crowd remains,Adult fitness equipment
08/08/2020 12:45:36 PM,X045-ZN02,X-01,Bronx,100,true,Did not approach the crowd; the crowd remains,Basketball court
08/18/2020 01:38:03 PM,M089,M-05,Manhattan,40,false,Did not approach the crowd; the crowd remains,Walking path
09/09/2020 04:37:46 PM,M089,M-05,Manhattan,100,false,Did not approach the crowd; the crowd remains,Open field/multi-purpose play area
09/09/2020 04:34:56 PM,M011,M-04,Manhattan,6,false,Did not approach the crowd; the crowd remains,Soccer field
09/14/2020 11:21:13 AM,X039-ZN11,X-15A,Bronx,70,false,Approached the crowd; they complied with instructions,Open field/multi-purpose play area
09/19/2020 02:24:05 PM,X039-ZN18,X-15A,Bronx,50,false,Approached the crowd; they complied with instructions,Open field/multi-purpose play area
10/06/2020 02:45:46 PM,M022,M-04,Manhattan,8,false,Did not approach the crowd; the crowd remains,Chess area
10/09/2020 11:25:03 AM,Q162,Q-14,Queens,2,false,Approached the crowd; they complied with instructions,Walking path
10/09/2020 11:19:22 AM,Q162F,Q-14,Queens,1,false,Did not approach the crowd; the crowd remains,Playground
11/19/2020 07:26:37 PM,M285,M-11,Manhattan,2,true,Approached the crowd; they complied with instructions,Playground
12/03/2020 04:51:18 PM,M011,M-04,Manhattan,12,false,Did not approach the crowd; the crowd remains,Soccer field
12/06/2020 11:48:14 AM,B040,B-19,Brooklyn,80,false,Did not approach the crowd; the crowd remains,Walking path
06/22/2020 01:43:09 PM,,X-06,Bronx,30,true,Approached the crowd; they ignored the employee,Bench/sitting area
06/13/2020 09:31:19 AM,,X-06,Bronx,12,true,Approached the crowd; they ignored the employee,Bench/sitting area
05/29/2020 11:14:25 AM,,X-06,Bronx,25,false,Approached the crowd; they ignored the employee,Bench/sitting area
05/26/2020 10:55:57 AM,,X-06,Bronx,20,false,Approached the crowd; they ignored the employee,Bench/sitting area
05/24/2020 02:50:30 PM,,X-06,Bronx,10,false,Approached the crowd; they ignored the employee,Bench/sitting area
05/15/2020 10:12:47 AM,,X-06,Bronx,20,false,Approached the crowd; they ignored the employee,Bench/sitting area
05/12/2020 02:25:56 PM,,X-06,Bronx,10,false,Approached the crowd; they ignored the employee,Bench/sitting area
04/28/2020 02:00:50 PM,,X-06,Bronx,10,false,Approached the crowd; they complied with instructions,Bench/sitting area
03/27/2020 02:40:15 PM,,X-06,Bronx,50,true,Approached the crowd; they ignored the employee,
03/27/2020 11:39:17 AM,,X-06,Bronx,0,false,Approached the crowd; they complied with instructions,
03/27/2020 10:03:11 AM,,X-06,Bronx,7,false,Approached the crowd; they ignored the employee,
